417177700,12/31/2015,21:30:00,12/31/2015,21:40:00,12/31/2015,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1017904,212282,40.749285799,-73.878540057,"(40.749285799, -73.878540057)"
675472343,12/31/2015,21:25:00,12/31/2015,21:30:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE-HOUSE,,,1020294,209058,40.740427315,-73.869931544,"(40.740427315, -73.869931544)"
466590298,12/31/2015,21:21:00,12/31/2015,21:27:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1004568,243052,40.833781835,-73.926578199,"(40.833781835, -73.926578199)"
185701487,12/31/2015,21:19:00,12/31/2015,21:21:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008355,240738,40.827421047,-73.912901422,"(40.827421047, -73.912901422)"
451003216,12/31/2015,21:15:00,,,12/31/2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,,STREET,,,1012081,170936,40.635820897,-73.899726765,"(40.635820897, -73.899726765)"
457509537,12/31/2015,21:15:00,12/31/2015,22:00:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,986392,171832,40.638323687,-73.99228356,"(40.638323687, -73.99228356)"
526370935,12/31/2015,21:15:00,12/31/2015,21:30:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1003177,219338,40.768696494,-73.931671703,"(40.768696494, -73.931671703)"
184360391,12/31/2015,21:10:00,12/31/2015,21:15:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,989722,155597,40.593760536,-73.980298328,"(40.593760536, -73.980298328)"
153149631,12/31/2015,21:08:00,12/31/2015,21:10:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,REDFERN,1052668,161622,40.610035502,-73.753587353,"(40.610035502, -73.753587353)"
561485617,12/31/2015,21:00:00,12/31/2015,21:16:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,47,INSIDE,RESIDENCE - PUBLIC HOUSING,,BOSTON SECOR,1030304,261267,40.88367976,-73.833450905,"(40.88367976, -73.833450905)"
607105606,12/31/2015,21:00:00,12/31/2015,21:05:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,CHAIN STORE,,,1042160,196842,40.706781298,-73.791130325,"(40.706781298, -73.791130325)"
336855089,12/31/2015,21:00:00,12/31/2015,21:30:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1053830,202244,40.72152437,-73.74898308,"(40.72152437, -73.74898308)"
